MarketNo,MarketName,MarketType,YearMonth,ClosedDate
F826,梓官,魚,11103,31、1、2、3、4、13
F200,基隆,魚,11103,1、2、8、9、15、16、23、29、30、31、3、4、5、6、12、13、19、20、26、27、28、10、17、24、7、14、21、22、11、18、25
F270,蘇澳,魚,11103,2、9、16、23、30、31、1、3、4、5、6、13、20、27、15、10、17、24、8、22、29、12、19、26、7、14、21、28、11、18、25
F630,斗南,魚,11103,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F880,澎湖,魚,11103,1、2、3
F330,桃園,魚,11103,3、10、13、17、24、1、2、4、5、9、16、21、28、7、14、6、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F820,岡山,魚,11103,3、10、17、24、1、2、4、5、6、7、21、28、14、11、18、25、9、16、23、30、13、20、27、8、15、22、29、12、19、26、31
F950,花蓮,魚,11103,1、2、8、9、15、16、23、29、30、31、3、4、5、6、12、13、19、20、26、27、28、10、17、24、7、14、21、22、11、18、25
F261,頭城,魚,11103,2、9、16、23、30、31、1、3、4、5、6、13、15、20、27、10、17、24、8、22、29、12、19、26、7、14、21、28、11、18、25
F500,彰化,魚,11103,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F513,埔心,魚,11103,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F722,佳里,魚,11103,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F800,高雄,魚,11103,3、10、17、24、1、2、4、5、6、7、14、21、28、11、18、25、9、16、23、30、13、20、27、8、15、22、29、12、19、26、31
F936,新港,魚,11103,1、2、9、16、23、30、31、3、4、5、6、13、15、20、27、28、10、17、24、8、22、29、12、19、26、7、14、21、11、18、25
F300,新竹,魚,11103,3、10、13、17、24、1、2、4、5、6、7、14、15、16、21、28、8、11、18、25、9、19、23、30、20、27、22、29、12、26、31
F400,台中,魚,11103,3、10、17、24、1、2、4、5、6、7、14、15、16、21、28、8、9、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F709,興達港,魚,11103,4、18、2、16、1、3、5、6、7、31、14、30、13、28、11、27、12、26、9、25、24
F241,三重,魚,11103,3、10、13、17、24、1、2、4、5、6、9、16、21、28、7、14、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F708,台南,魚,11103,3、10、17、24、1、2、4、5、6、7、16、21、28、14、11、18、25、9、23、30、13、20、27、8、15、22、29、12、19、26、31
F109,台北,魚,11103,3、10、13、17、24、1、2、4、5、9、16、21、28、7、14、6、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F360,苗栗,魚,11103,3、10、13、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、19、23、30、20、27、22、29、12、26、31
F600,嘉義,魚,11103,3、10、17、24、1、2、4、5、6、9、16、18、21、28、7、14、20、8、11、25、23、30、13、27、15、22、29、12、19、26、31
F916,東港,魚,11103,1、2、9、10、16、23、24、3、4、5、6、13、15、20、27、28、14、11、17、25、8、22、29、12、19、26、31、7、21、18、30
F500,彰化,魚,11102,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F730,新營,魚,11102,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F880,澎湖,魚,11102,1、2、3
F916,東港,魚,11102,1、2、9、10、16、23、24、3、4、5、6、13、15、20、27、28、14、11、17、25、8、22、29、12、19、26、31、7、21、18、30
F826,梓官,魚,11102,31、1、2、3、4、13
F270,蘇澳,魚,11102,2、9、16、23、30、31、1、3、4、5、6、13、20、27、15、10、17、24、8、22、29、12、19、26、7、14、21、28、11、18、25
F330,桃園,魚,11102,3、10、13、17、24、1、2、4、5、9、16、21、28、7、14、6、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F630,斗南,魚,11102,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F950,花蓮,魚,11102,1、2、8、9、15、16、23、29、30、31、3、4、5、6、12、13、19、20、26、27、28、10、17、24、7、14、21、22、11、18、25
F200,基隆,魚,11102,1、2、8、9、15、16、23、29、30、31、3、4、5、6、12、13、19、20、26、27、28、10、17、24、7、14、21、22、11、18、25
F708,台南,魚,11102,3、10、17、24、1、2、4、5、6、7、16、21、28、14、11、18、25、9、23、30、13、20、27、8、15、22、29、12、19、26、31
F722,佳里,魚,11102,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F800,高雄,魚,11102,3、10、17、24、1、2、4、5、6、7、14、21、28、11、18、25、9、16、23、30、13、20、27、8、15、22、29、12、19、26、31
F936,新港,魚,11102,1、2、9、16、23、30、31、3、4、5、6、13、15、20、27、28、10、17、24、8、22、29、12、19、26、7、14、21、11、18、25
F261,頭城,魚,11102,2、9、16、23、30、31、1、3、4、5、6、13、15、20、27、10、17、24、8、22、29、12、19、26、7、14、21、28、11、18、25
F513,埔心,魚,11102,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F820,岡山,魚,11102,3、10、17、24、1、2、4、5、6、7、21、28、14、11、18、25、9、16、23、30、13、20、27、8、15、22、29、12、19、26、31
F109,台北,魚,11102,3、10、13、17、24、1、2、4、5、9、16、21、28、7、14、6、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F241,三重,魚,11102,3、10、13、17、24、1、2、4、5、6、9、16、21、28、7、14、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F300,新竹,魚,11102,3、10、13、17、24、1、2、4、5、6、7、14、15、16、21、28、8、11、18、25、9、19、23、30、20、27、22、29、12、26、31
F360,苗栗,魚,11102,3、10、13、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、19、23、30、20、27、22、29、12、26、31
F400,台中,魚,11102,3、10、17、24、1、2、4、5、6、7、14、15、16、21、28、8、9、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F600,嘉義,魚,11102,3、10、17、24、1、2、4、5、6、9、16、18、21、28、7、14、20、8、11、25、23、30、13、27、15、22、29、12、19、26、31
F709,興達港,魚,11102,4、18、2、16、1、3、5、6、7、31、14、30、13、28、11、27、12、26、9、25、24
F800,高雄,魚,11101,3、10、17、24、1、2、4、5、6、7、14、21、28、11、18、25、9、16、23、30、13、20、27、8、15、22、29、12、19、26、31
F330,桃園,魚,11101,3、10、13、17、24、1、2、4、5、9、16、21、28、7、14、6、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F820,岡山,魚,11101,3、10、17、24、1、2、4、5、6、7、21、28、14、11、18、25、9、16、23、30、13、20、27、8、15、22、29、12、19、26、31
F950,花蓮,魚,11101,1、2、8、9、15、16、23、29、30、31、3、4、5、6、12、13、19、20、26、27、28、10、17、24、7、14、21、22、11、18、25
F241,三重,魚,11101,3、10、13、17、24、1、2、4、5、6、9、16、21、28、7、14、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F708,台南,魚,11101,3、10、17、24、1、2、4、5、6、7、16、21、28、14、11、18、25、9、23、30、13、20、27、8、15、22、29、12、19、26、31
F200,基隆,魚,11101,1、2、8、9、15、16、23、29、30、31、3、4、5、6、12、13、19、20、26、27、28、10、17、24、7、14、21、22、11、18、25
F270,蘇澳,魚,11101,2、9、16、23、30、31、1、3、4、5、6、13、20、27、15、10、17、24、8、22、29、12、19、26、7、14、21、28、11、18、25
F300,新竹,魚,11101,3、10、13、17、24、1、2、4、5、6、7、14、15、16、21、28、8、11、18、25、9、19、23、30、20、27、22、29、12、26、31
F400,台中,魚,11101,3、10、17、24、1、2、4、5、6、7、14、15、16、21、28、8、9、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F630,斗南,魚,11101,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F709,興達港,魚,11101,4、18、2、16、1、3、5、6、7、31、14、30、13、28、11、27、12、26、9、25、24
F880,澎湖,魚,11101,1、2、3
F261,頭城,魚,11101,2、9、16、23、30、31、1、3、4、5、6、13、15、20、27、10、17、24、8、22、29、12、19、26、7、14、21、28、11、18、25
F500,彰化,魚,11101,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F513,埔心,魚,11101,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F722,佳里,魚,11101,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F916,東港,魚,11101,1、2、9、10、16、23、24、3、4、5、6、13、15、20、27、28、14、11、17、25、8、22、29、12、19、26、31、7、21、18、30
F936,新港,魚,11101,1、2、9、16、23、30、31、3、4、5、6、13、15、20、27、28、10、17、24、8、22、29、12、19、26、7、14、21、11、18、25
F109,台北,魚,11101,3、10、13、17、24、1、2、4、5、9、16、21、28、7、14、6、11、18、25、19、23、30、20、27、8、15、22、29、12、26、31
F360,苗栗,魚,11101,3、10、13、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、19、23、30、20、27、22、29、12、26、31
F600,嘉義,魚,11101,3、10、17、24、1、2、4、5、6、9、16、18、21、28、7、14、20、8、11、25、23、30、13、27、15、22、29、12、19、26、31
F730,新營,魚,11101,3、10、17、24、1、2、4、5、6、7、9、14、15、16、21、28、8、11、18、25、23、30、13、20、27、22、29、12、19、26、31
F826,梓官,魚,11101,31、1、2、3、4、13
F200,基隆,魚,11012,4、5、11、12、18、19、25、26、31
F330,桃園,魚,11012,6、9、13、20、27
F730,新營,魚,11012,6、13、20、27
F261,頭城,魚,11012,5、12、19、26
F500,彰化,魚,11012,6、13、20、27
F630,斗南,魚,11012,6、13、20、27
F722,佳里,魚,11012,6、13、20、27
F800,高雄,魚,11012,6、13、20、27
F270,蘇澳,魚,11012,5、12、19、26
F400,台中,魚,11012,6、13、20、27
F513,埔心,魚,11012,6、13、20、27
F820,岡山,魚,11012,6、13、20、27
F916,東港,魚,11012,5、12、13、19、29、30、31
F109,台北,魚,11012,6、9、13、20、27
F709,興達港,魚,11012,5、19
F300,新竹,魚,11012,6、13、20、27
F360,苗栗,魚,11012,6、13、20、27
F600,嘉義,魚,11012,6、13、20、27
F241,三重,魚,11012,6、9、13、20、27
F708,台南,魚,11012,6、13、20、27
F936,新港,魚,11012,5、12、19、26、31
F950,花蓮,魚,11012,4、5、11、12、18、19、25、26、31
F200,基隆,魚,11011,6、7、13、14、20、21、27、28
F730,新營,魚,11011,1、8、15、22、29
F270,蘇澳,魚,11011,7、14、21、28
F330,桃園,魚,11011,1、8、11、15、22、29
F708,台南,魚,11011,1、8、15、22、29
F950,花蓮,魚,11011,6、7、13、14、20、21、27、28
F600,嘉義,魚,11011,1、8、15、22、29
F630,斗南,魚,11011,1、8、15、22、29
F800,高雄,魚,11011,1、8、15、22、29
F241,三重,魚,11011,1、8、11、15、22、29
F722,佳里,魚,11011,1、8、15、22、29
F820,岡山,魚,11011,1、8、15、22、29
F109,台北,魚,11011,1、8、11、15、22、29
F360,苗栗,魚,11011,1、8、15、22、29
F400,台中,魚,11011,1、8、15、22、29
F500,彰化,魚,11011,1、8、15、22、29
F513,埔心,魚,11011,1、8、15、22、29
F709,興達港,魚,11011,6、20
F916,東港,魚,11011,7、14、15、16、21、28、29
F936,新港,魚,11011,7、14、21、28
F261,頭城,魚,11011,7、14、21、28
F300,新竹,魚,11011,1、8、15、22、29
F261,頭城,魚,11010,3、10、17、24、31
F708,台南,魚,11010,4、11、18、25
F709,興達港,魚,11010,7、21
F730,新營,魚,11010,4、11、15、18、25
F800,高雄,魚,11010,4、11、18、25
F330,桃園,魚,11010,4、11、14、18、25
F400,台中,魚,11010,4、11、15、18、25
F630,斗南,魚,11010,4、11、15、18、25
F950,花蓮,魚,11010,2、3、9、10、11、16、17、23、24、30、31
F500,彰化,魚,11010,4、11、15、18、25
F513,埔心,魚,11010,4、11、15、18、25
F916,東港,魚,11010,3、10、11、17、24、25、31
F360,苗栗,魚,11010,4、11、18、25
F722,佳里,魚,11010,4、11、18、25
F109,台北,魚,11010,4、11、14、18、25
F820,岡山,魚,11010,4、11、18、25
F200,基隆,魚,11010,2、3、9、10、11、16、17、23、24、30、31
F600,嘉義,魚,11010,4、11、15、18、25
F241,三重,魚,11010,4、11、14、18、25
F270,蘇澳,魚,11010,3、10、17、24、31
F300,新竹,魚,11010,4、11、15、18、25
F936,新港,魚,11010,3、10、17、24、31
F400,台中,魚,11009,6、13、22、23、24、27
F936,新港,魚,11009,5、12、19、21、22、23、26
F109,台北,魚,11009,6、13、16、22、23、27
